xiaoqu,total_price,unit_price,district,region,build_area,house_area,room,orientations,guapai_time,url
望京西园一区,685,67943,朝阳,望京,100.82㎡,79.74㎡,2室1厅1厨1卫,东南,2018-02-28,https://bj.ke.com/ershoufang/101102587394.html
望京西园一区,680,67447,朝阳,望京,100.82㎡,79.74㎡,2室1厅1厨1卫,东南 南,2018-05-03,https://bj.ke.com/ershoufang/101102830016.html
望京西园三区,675,66067,朝阳,望京,102.17㎡,81.84㎡,2室1厅1厨2卫,东南,2017-11-20,https://bj.ke.com/ershoufang/101102324329.html
望京西园三区,685,68336,朝阳,望京,100.24㎡,81.03㎡,2室1厅1厨2卫,西南,2018-03-16,https://bj.ke.com/ershoufang/101102661927.html
望京西园三区,680,67838,朝阳,望京,100.24㎡,81.03㎡,2室1厅1厨2卫,西南,2018-04-28,https://bj.ke.com/ershoufang/101102817067.html
望京西园三区,727,70920,朝阳,望京,102.51㎡,82.11㎡,2室1厅1厨1卫,东南,2018-05-02,https://bj.ke.com/ershoufang/101102827325.html
望京西园三区,759,74187,朝阳,望京,102.31㎡,82.88㎡,2室2厅1厨2卫,东南,2018-05-03,https://bj.ke.com/ershoufang/101102829910.html
望京西园三区,749,73067,朝阳,望京,102.51㎡,82.11㎡,2室2厅1厨2卫,东南,2018-05-29,https://bj.ke.com/ershoufang/101102920350.html
望京西园三区,755,73652,朝阳,望京,102.51㎡,82.11㎡,2室1厅1厨2卫,南,2018-06-17,https://bj.ke.com/ershoufang/101102987793.html
望京西园三区,750,73250,朝阳,望京,102.39㎡,82.77㎡,2室1厅1厨1卫,南,2018-07-04,https://bj.ke.com/ershoufang/101103050715.html
望京西园三区,740,65164,朝阳,望京,113.56㎡,90.96㎡,2室2厅1厨2卫,东南 南,2018-07-12,https://bj.ke.com/ershoufang/101103077759.html
望兴居,650,71991,朝阳,望京,90.29㎡,80.74㎡,2室1厅1厨1卫,东 西,2017-07-13,https://bj.ke.com/ershoufang/101101811806.html
望兴居,765,68740,朝阳,望京,111.29㎡,100.77㎡,2室2厅1厨1卫,南 北,2017-08-24,https://bj.ke.com/ershoufang/101101991771.html
望兴居,750,69125,朝阳,望京,108.5㎡,98.07㎡,2室2厅1厨1卫,东 西,2017-12-18,https://bj.ke.com/ershoufang/101102412248.html
望兴居,780,71890,朝阳,望京,108.5㎡,98.07㎡,2室2厅1厨1卫,西南 东北,2018-06-16,https://bj.ke.com/ershoufang/101102984971.html
望兴居,730,66310,朝阳,望京,110.09㎡,98.44㎡,2室2厅1厨1卫,南 北,2018-07-04,https://bj.ke.com/ershoufang/101103050935.html
望馨花园,737,78064,朝阳,望京,94.41㎡,79.42㎡,2室1厅1厨1卫,西南,2017-10-13,https://bj.ke.com/ershoufang/101102186553.html
望馨花园,760,76986,朝阳,望京,98.72㎡,82.54㎡,2室2厅1厨1卫,东南,2017-12-19,https://bj.ke.com/ershoufang/101102413344.html
望馨花园,720,73492,朝阳,望京,97.97㎡,82.42㎡,2室1厅1厨1卫,东 南,2018-03-14,https://bj.ke.com/ershoufang/101102649977.html
望馨花园,800,75501,朝阳,望京,105.96㎡,89.14㎡,2室1厅1厨1卫,东南,2018-03-15,https://bj.ke.com/ershoufang/101102656638.html
望馨花园,695,72951,朝阳,望京,95.27㎡,80.15㎡,2室1厅1厨1卫,西,2018-04-11,https://bj.ke.com/ershoufang/101102757639.html
望馨花园,720,72934,朝阳,望京,98.72㎡,82.54㎡,2室1厅1厨1卫,东南,2018-04-12,https://bj.ke.com/ershoufang/101102762037.html
望馨花园,693,71245,朝阳,望京,97.27㎡,81.83㎡,2室1厅1厨1卫,东南,2018-04-23,https://bj.ke.com/ershoufang/101102799706.html
望馨花园,715,74433,朝阳,望京,96.06㎡,80.81㎡,2室2厅1厨1卫,西南,2018-06-11,https://bj.ke.com/ershoufang/101102969121.html
望馨花园,705,73392,朝阳,望京,96.06㎡,80.81㎡,2室2厅1厨1卫,东南,2018-06-21,https://bj.ke.com/ershoufang/101103000921.html
朝庭公寓,680,75489,朝阳,望京,90.08㎡,72.18㎡,2室1厅1厨1卫,东北,2017-11-02,https://bj.ke.com/ershoufang/101102261535.html
朝庭公寓,850,75934,朝阳,望京,111.94㎡,91.16㎡,2室2厅1厨2卫,南 北,2018-01-14,https://bj.ke.com/ershoufang/101102490808.html
朝庭公寓,820,77090,朝阳,望京,106.37㎡,85.24㎡,2室1厅1厨2卫,南 北,2018-02-04,https://bj.ke.com/ershoufang/101102544320.html
朝庭公寓,760,67815,朝阳,望京,112.07㎡,90.07㎡,2室1厅1厨2卫,南 西,2018-02-06,https://bj.ke.com/ershoufang/101102548394.html
朝庭公寓,846,74637,朝阳,望京,113.35㎡,92.31㎡,2室2厅1厨2卫,南 北,2018-02-26,https://bj.ke.com/ershoufang/101102577004.html
朝庭公寓,780,69532,朝阳,望京,112.18㎡,91.36㎡,2室2厅1厨2卫,西南,2018-03-25,https://bj.ke.com/ershoufang/101102695464.html
朝庭公寓,790,70492,朝阳,望京,112.07㎡,90.07㎡,2室2厅1厨2卫,西,2018-04-06,https://bj.ke.com/ershoufang/101102740904.html
朝庭公寓,800,71384,朝阳,望京,112.07㎡,90.07㎡,2室1厅1厨2卫,西,2018-05-30,https://bj.ke.com/ershoufang/101102924424.html
朝庭公寓,840,73114,朝阳,望京,114.89㎡,92.34㎡,2室1厅1厨2卫,东南 西北,2018-06-26,https://bj.ke.com/ershoufang/101103020048.html
朝庭公寓,750,67991,朝阳,望京,110.31㎡,88.66㎡,2室1厅1厨2卫,西,2018-06-29,https://bj.ke.com/ershoufang/101103029812.html
澳洲康都,750,76672,朝阳,望京,97.82㎡,77.4㎡,2室2厅1厨1卫,东 南 北,2017-12-07,https://bj.ke.com/ershoufang/101102377161.html
澳洲康都,670,78253,朝阳,望京,85.62㎡,66.75㎡,2室1厅1厨1卫,西,2017-12-24,https://bj.ke.com/ershoufang/101102430949.html
澳洲康都,700,82841,朝阳,望京,84.5㎡,65.88㎡,2室1厅1厨1卫,西南,2018-03-13,https://bj.ke.com/ershoufang/101102646487.html
澳洲康都,810,81893,朝阳,望京,98.91㎡,78.51㎡,2室1厅1厨1卫,南 北,2018-03-31,https://bj.ke.com/ershoufang/101102717268.html
澳洲康都,735,79186,朝阳,望京,92.82㎡,75.1㎡,2室2厅1厨1卫,南,2018-06-09,https://bj.ke.com/ershoufang/101102960418.html
澳洲康都,700,84440,朝阳,望京,82.9㎡,65.8㎡,2室1厅1厨1卫,西南,2018-06-20,https://bj.ke.com/ershoufang/101102997041.html
澳洲康都,745,85830,朝阳,望京,86.8㎡,69.64㎡,2室2厅1厨1卫,东南,2018-06-20,https://bj.ke.com/ershoufang/101102998511.html
澳洲康都,730,82739,朝阳,望京,88.23㎡,70.96㎡,2室1厅1厨1卫,西北,2018-06-27,https://bj.ke.com/ershoufang/101103021849.html
澳洲康都,765,80927,朝阳,望京,94.53㎡,76.46㎡,2室1厅1厨1卫,西北,2018-06-27,https://bj.ke.com/ershoufang/101103021946.html
澳洲康都,725,87245,朝阳,望京,83.1㎡,66.67㎡,2室1厅1厨1卫,东南,2018-06-27,https://bj.ke.com/ershoufang/101103023658.html
澳洲康都,750,84765,朝阳,望京,88.48㎡,70.23㎡,2室1厅1厨1卫,南,2018-07-02,https://bj.ke.com/ershoufang/101103043637.html
炫彩嘉轩,650,76184,朝阳,望京,85.32㎡,64.6㎡,2室1厅1厨1卫,东,2018-04-24,https://bj.ke.com/ershoufang/101102801746.html
炫彩嘉轩,698,78808,朝阳,望京,88.57㎡,67.06㎡,2室1厅1厨1卫,东,2018-06-05,https://bj.ke.com/ershoufang/101102948899.html
炫彩嘉轩,690,77905,朝阳,望京,88.57㎡,67.06㎡,2室1厅1厨1卫,东,2018-06-11,https://bj.ke.com/ershoufang/101102969042.html
炫彩嘉轩,695,81459,朝阳,望京,85.32㎡,64.6㎡,2室2厅1厨2卫,东,2018-06-26,https://bj.ke.com/ershoufang/101103018850.html
绿荫芳邻,670,69829,朝阳,望京,95.95㎡,80.73㎡,2室1厅1厨1卫,南,2017-09-08,https://bj.ke.com/ershoufang/101102054603.html
绿荫芳邻,750,76430,朝阳,望京,98.13㎡,82.56㎡,2室1厅1厨1卫,南,2018-05-27,https://bj.ke.com/ershoufang/101102914298.html
花家地南里,680,66569,朝阳,望京,102.15㎡,69.82㎡,2室2厅1厨1卫,南 北,2017-12-27,https://bj.ke.com/ershoufang/101102438307.html
花家地南里,780,62641,朝阳,望京,124.52㎡,暂无数据,2室1厅1厨1卫,东南 西北,2018-02-28,https://bj.ke.com/ershoufang/101102585941.html
蓝色家族,800,64480,朝阳,望京,124.07㎡,97.89㎡,2室1厅1厨2卫,南,2017-12-06,https://bj.ke.com/ershoufang/101102374219.html
都市心海岸,799,64881,朝阳,望京,123.15㎡,94.1㎡,2室2厅1厨2卫,南 北,2016-03-24,https://bj.ke.com/ershoufang/101091836246.html
都市心海岸,650,60180,朝阳,望京,108.01㎡,85.53㎡,2室2厅1厨1卫,东南 西南 东北,2017-05-20,https://bj.ke.com/ershoufang/101101604665.html
都市心海岸,760,64462,朝阳,望京,117.9㎡,94.1㎡,2室2厅1厨2卫,东南 西北,2017-11-26,https://bj.ke.com/ershoufang/101102343060.html
都市心海岸,650,57840,朝阳,望京,112.38㎡,88.99㎡,2室2厅1厨1卫,西南,2017-12-18,https://bj.ke.com/ershoufang/101102411063.html
都市心海岸,790,64150,朝阳,望京,123.15㎡,94.1㎡,2室2厅1厨2卫,东南 西北,2017-12-23,https://bj.ke.com/ershoufang/101102427984.html
都市心海岸,790,65539,朝阳,望京,120.54㎡,92.11㎡,2室1厅1厨2卫,南 北,2018-01-22,https://bj.ke.com/ershoufang/101102510457.html
都市心海岸,795,60981,朝阳,望京,130.37㎡,99.62㎡,2室2厅1厨2卫,南 北,2018-02-07,https://bj.ke.com/ershoufang/101102550141.html
都市心海岸,709,66774,朝阳,望京,106.18㎡,84.03㎡,2室2厅1厨2卫,南 北,2018-03-29,https://bj.ke.com/ershoufang/101102710149.html
都市心海岸,700,62289,朝阳,望京,112.38㎡,88.99㎡,2室1厅1厨1卫,西南 西北,2018-05-04,https://bj.ke.com/ershoufang/101102835453.html
里外里公寓,730,52095,朝阳,望京,140.13㎡,116.69㎡,2室1厅1厨2卫,北,2017-11-19,https://bj.ke.com/ershoufang/101102320261.html
里外里公寓,660,61533,朝阳,望京,107.26㎡,89.09㎡,2室1厅1厨1卫,东北,2018-06-24,https://bj.ke.com/ershoufang/101103012981.html
金隅丽港城,780,72789,朝阳,望京,107.16㎡,87.66㎡,2室2厅1厨1卫,东南,2018-06-01,https://bj.ke.com/ershoufang/101102934026.html
金隅丽港城,760,71302,朝阳,望京,106.59㎡,87.2㎡,2室1厅1厨1卫,东南,2018-06-29,https://bj.ke.com/ershoufang/101103030490.html
银领国际,850,67676,朝阳,望京,125.6㎡,102.74㎡,2室1厅1厨2卫,西南 北,2017-11-14,https://bj.ke.com/ershoufang/101102305338.html
银领国际,850,73920,朝阳,望京,114.99㎡,94.05㎡,2室2厅1厨2卫,南,2017-11-28,https://bj.ke.com/ershoufang/101102347668.html
银领国际,690,62848,朝阳,望京,109.79㎡,89.4㎡,2室1厅1厨2卫,西南,2017-12-03,https://bj.ke.com/ershoufang/101102364694.html
银领国际,760,69236,朝阳,望京,109.77㎡,89.79㎡,2室2厅1厨2卫,东南,2018-01-03,https://bj.ke.com/ershoufang/101102455502.html
银领国际,835,72616,朝阳,望京,114.99㎡,94.05㎡,2室1厅1厨1卫,南,2018-04-03,https://bj.ke.com/ershoufang/101102731384.html
银领国际,790,69427,朝阳,望京,113.79㎡,91.96㎡,2室1厅1厨2卫,南 北,2018-04-18,https://bj.ke.com/ershoufang/101102782241.html
银领国际,780,71045,朝阳,望京,109.79㎡,89.4㎡,2室1厅1厨2卫,西南,2018-06-12,https://bj.ke.com/ershoufang/101102971276.html
银领国际,800,72399,朝阳,望京,110.5㎡,90.39㎡,2室1厅1厨2卫,东 南,2018-06-12,https://bj.ke.com/ershoufang/101102971956.html
首开知语城,747,87935,朝阳,望京,84.95㎡,70.38㎡,2室1厅1厨1卫,西,2018-06-04,https://bj.ke.com/ershoufang/101102943590.html
首开知语城,740,82287,朝阳,望京,89.93㎡,74.5㎡,2室1厅1厨1卫,东 南 北,2018-06-24,https://bj.ke.com/ershoufang/101103012382.html
首开知语城,750,83427,朝阳,望京,89.9㎡,74.5㎡,2室1厅1厨1卫,东北,2018-07-01,https://bj.ke.com/ershoufang/101103038500.html
鹿港嘉苑,850,86532,朝阳,望京,98.23㎡,77.02㎡,2室1厅1厨1卫,南,2018-03-03,https://bj.ke.com/ershoufang/101102599856.html
东润枫景三期,690,69966,朝阳,朝阳公园,98.62㎡,80.81㎡,2室2厅1厨1卫,东南 北,2018-03-30,https://bj.ke.com/ershoufang/101102713769.html
东润枫景三期,760,65523,朝阳,朝阳公园,115.99㎡,95.04㎡,2室2厅1厨2卫,西南,2018-04-23,https://bj.ke.com/ershoufang/101102798605.html
东润枫景三期,750,70114,朝阳,朝阳公园,106.97㎡,87.65㎡,2室1厅1厨1卫,南 西 北,2018-04-27,https://bj.ke.com/ershoufang/101102812832.html
东润枫景二期,830,66566,朝阳,朝阳公园,124.69㎡,98.16㎡,2室1厅1厨2卫,南 北,2018-05-22,https://bj.ke.com/ershoufang/101102897565.html
丽水嘉园,838,79924,朝阳,朝阳公园,104.85㎡,87.55㎡,2室2厅1厨1卫,东南,2017-11-26,https://bj.ke.com/ershoufang/101102339988.html
丽水嘉园,680,77159,朝阳,朝阳公园,88.13㎡,73.6㎡,2室1厅1厨1卫,东北,2018-03-02,https://bj.ke.com/ershoufang/101102597789.html
丽水嘉园,848,79895,朝阳,朝阳公园,106.14㎡,88.63㎡,2室2厅1厨1卫,西南,2018-05-30,https://bj.ke.com/ershoufang/101102925186.html
泰华滨河苑,680,62835,朝阳,朝阳公园,108.22㎡,82.81㎡,2室2厅1厨1卫,南,2018-03-24,https://bj.ke.com/ershoufang/101102693963.html
泰华滨河苑,690,65584,朝阳,朝阳公园,105.21㎡,85.43㎡,2室1厅1厨1卫,南 北,2018-06-20,https://bj.ke.com/ershoufang/101102997281.html
瞰都国际,680,78759,朝阳,朝阳公园,86.34㎡,66.06㎡,2室1厅1厨1卫,东南,2018-04-14,https://bj.ke.com/ershoufang/101102771475.html
瞰都国际,750,123988,朝阳,朝阳公园,60.49㎡,46.28㎡,2室1厅1厨2卫,东南,2018-05-02,https://bj.ke.com/ershoufang/101102826913.html
瞰都国际,660,76540,朝阳,朝阳公园,86.23㎡,66.06㎡,2室1厅1厨1卫,东 北,2018-05-31,https://bj.ke.com/ershoufang/101102928609.html
瞰都国际,675,78280,朝阳,朝阳公园,86.23㎡,66.06㎡,2室1厅1厨1卫,西北,2018-06-20,https://bj.ke.com/ershoufang/101102997573.html
华纺易城,810,74952,朝阳,朝青,108.07㎡,87.66㎡,2室1厅1厨1卫,南,2017-04-11,https://bj.ke.com/ershoufang/101101460572.html
华纺易城,811,75017,朝阳,朝青,108.11㎡,87.69㎡,2室1厅1厨2卫,东,2017-11-05,https://bj.ke.com/ershoufang/101102273261.html
华纺易城,700,80841,朝阳,朝青,86.59㎡,69.37㎡,2室1厅1厨1卫,南,2017-11-30,https://bj.ke.com/ershoufang/101102354003.html
华纺易城,708,79937,朝阳,朝青,88.57㎡,68.15㎡,2室1厅1厨1卫,东南,2018-01-17,https://bj.ke.com/ershoufang/101102497734.html
华纺易城,680,73841,朝阳,朝青,92.09㎡,71.3㎡,2室1厅1厨1卫,西北,2018-03-05,https://bj.ke.com/ershoufang/101102612070.html
华纺易城,670,76897,朝阳,朝青,87.13㎡,69.49㎡,2室1厅1厨1卫,西北,2018-03-20,https://bj.ke.com/ershoufang/101102678336.html
华纺易城,790,83466,朝阳,朝青,94.65㎡,72.83㎡,2室1厅1厨1卫,南 北,2018-04-14,https://bj.ke.com/ershoufang/101102771119.html
华纺易城,700,76013,朝阳,朝青,92.09㎡,71.3㎡,2室1厅1厨1卫,西北,2018-04-18,https://bj.ke.com/ershoufang/101102783235.html
华纺易城,699,80586,朝阳,朝青,86.74㎡,69.49㎡,2室1厅1厨1卫,西北,2018-04-26,https://bj.ke.com/ershoufang/101102809030.html
华纺易城,750,77312,朝阳,朝青,97.01㎡,78.69㎡,2室1厅1厨1卫,西北,2018-05-06,https://bj.ke.com/ershoufang/101102844711.html
国美第一城2号院,650,67428,朝阳,朝青,96.4㎡,76.36㎡,2室2厅1厨2卫,南,2018-04-23,https://bj.ke.com/ershoufang/101102799361.html
国美第一城2号院,655,66988,朝阳,朝青,97.78㎡,76.05㎡,2室1厅1厨2卫,西南,2018-07-03,https://bj.ke.com/ershoufang/101103047008.html
国美第一城2号院,650,64021,朝阳,朝青,101.53㎡,78.97㎡,2室2厅1厨1卫,西南,2018-07-08,https://bj.ke.com/ershoufang/101103064275.html
国美第一城3号院,650,67094,朝阳,朝青,96.88㎡,73.38㎡,2室1厅1厨1卫,南 北,2017-08-21,https://bj.ke.com/ershoufang/101101977290.html
国美第一城3号院,650,66887,朝阳,朝青,97.18㎡,74.13㎡,2室1厅1厨1卫,南 北,2018-05-03,https://bj.ke.com/ershoufang/101102832830.html
国美第一城3号院,650,68523,朝阳,朝青,94.86㎡,73.71㎡,2室1厅1厨1卫,南 北,2018-05-12,https://bj.ke.com/ershoufang/101102864971.html
国美第一城3号院,660,66539,朝阳,朝青,99.19㎡,76.39㎡,2室2厅1厨2卫,南,2018-05-19,https://bj.ke.com/ershoufang/101102888448.html
国美第一城3号院,660,66573,朝阳,朝青,99.14㎡,74.33㎡,2室1厅1厨1卫,南 北,2018-05-22,https://bj.ke.com/ershoufang/101102898878.html
国美第一城3号院,660,69827,朝阳,朝青,94.52㎡,74.69㎡,2室1厅1厨2卫,南,2018-05-24,https://bj.ke.com/ershoufang/101102905872.html
国美第一城3号院,656,66823,朝阳,朝青,98.17㎡,77.2㎡,2室1厅1厨2卫,南,2018-06-11,https://bj.ke.com/ershoufang/101102969696.html
国美第一城3号院,670,67270,朝阳,朝青,99.6㎡,75.44㎡,2室1厅1厨1卫,西南,2018-06-20,https://bj.ke.com/ershoufang/101102999783.html
国美第一城3号院,650,68566,朝阳,朝青,94.8㎡,74.31㎡,2室2厅1厨1卫,南 北,2018-06-22,https://bj.ke.com/ershoufang/101103003767.html
国美第一城3号院,750,66144,朝阳,朝青,113.39㎡,85.02㎡,2室2厅1厨1卫,东 西,2018-06-25,https://bj.ke.com/ershoufang/101103016652.html
国美第一城3号院,690,64014,朝阳,朝青,107.79㎡,80.82㎡,2室1厅1厨1卫,东南,2018-06-29,https://bj.ke.com/ershoufang/101103032706.html
天鹅湾北区,798,83798,朝阳,朝青,95.23㎡,75.61㎡,2室2厅1厨1卫,东南,2017-10-23,https://bj.ke.com/ershoufang/101102225434.html
天鹅湾北区,770,133080,朝阳,朝青,57.86㎡,45.52㎡,2室1厅1厨2卫,东北,2018-03-01,https://bj.ke.com/ershoufang/101102593234.html
天鹅湾北区,800,120846,朝阳,朝青,66.2㎡,52.08㎡,2室1厅1厨2卫,西,2018-03-12,https://bj.ke.com/ershoufang/101102645434.html
天鹅湾北区,760,131375,朝阳,朝青,57.85㎡,45.51㎡,2室2厅1厨2卫,西北,2018-05-18,https://bj.ke.com/ershoufang/101102884261.html
天鹅湾北区,680,134202,朝阳,朝青,50.67㎡,39.86㎡,2室1厅1厨2卫,西,2018-06-04,https://bj.ke.com/ershoufang/101102943956.html
天鹅湾北区,795,122346,朝阳,朝青,64.98㎡,51.12㎡,2室2厅1厨2卫,东,2018-06-29,https://bj.ke.com/ershoufang/101103032462.html
天鹅湾南区,760,87146,朝阳,朝青,87.21㎡,67.22㎡,2室1厅1厨1卫,西 北,2017-02-27,https://bj.ke.com/ershoufang/101101244333.html
天鹅湾南区,700,80267,朝阳,朝青,87.21㎡,67.22㎡,2室2厅1厨1卫,西北,2017-10-08,https://bj.ke.com/ershoufang/101102165709.html
天鹅湾南区,760,87146,朝阳,朝青,87.21㎡,67.22㎡,2室1厅1厨1卫,西北,2018-05-08,https://bj.ke.com/ershoufang/101102850621.html
天鹅湾南区,755,86573,朝阳,朝青,87.21㎡,67.22㎡,2室1厅1厨1卫,西北,2018-06-27,https://bj.ke.com/ershoufang/101103022490.html
天鹅湾南区,810,84888,朝阳,朝青,95.42㎡,73.55㎡,2室1厅1厨1卫,东南,2018-07-01,https://bj.ke.com/ershoufang/101103038410.html
润枫水尚,770,79439,朝阳,朝青,96.93㎡,76.63㎡,2室1厅1厨1卫,西北,2017-09-25,https://bj.ke.com/ershoufang/101102124131.html
润枫水尚,760,78198,朝阳,朝青,97.19㎡,76.63㎡,2室1厅1厨1卫,西北,2017-11-05,https://bj.ke.com/ershoufang/101102271556.html
润枫水尚,740,82387,朝阳,朝青,89.82㎡,71.01㎡,2室1厅1厨1卫,东 西,2017-12-12,https://bj.ke.com/ershoufang/101102394203.html
润枫水尚,738,76843,朝阳,朝青,96.04㎡,75.93㎡,2室1厅1厨1卫,东 西,2017-12-26,https://bj.ke.com/ershoufang/101102435087.html
润枫水尚,835,79745,朝阳,朝青,104.71㎡,84.28㎡,2室1厅1厨2卫,南 北,2018-02-09,https://bj.ke.com/ershoufang/101102554571.html
润枫水尚,830,74009,朝阳,朝青,112.15㎡,90.31㎡,2室2厅1厨2卫,东 西,2018-04-30,https://bj.ke.com/ershoufang/101102823397.html
润枫水尚,750,83278,朝阳,朝青,90.06㎡,71.01㎡,2室1厅1厨1卫,东 西,2018-06-23,https://bj.ke.com/ershoufang/101103008280.html
珠江罗马嘉园东区,656,79593,朝阳,朝青,82.42㎡,66.29㎡,2室1厅1厨1卫,西南,2018-04-14,https://bj.ke.com/ershoufang/101102769912.html
珠江罗马嘉园东区,700,78467,朝阳,朝青,89.21㎡,72.55㎡,2室1厅1厨1卫,南,2018-06-30,https://bj.ke.com/ershoufang/101103033276.html
珠江罗马嘉园西区,720,78185,朝阳,朝青,92.09㎡,74.98㎡,2室1厅1厨1卫,南 北,2017-05-25,https://bj.ke.com/ershoufang/101101619516.html
珠江罗马嘉园西区,800,73733,朝阳,朝青,108.5㎡,88.57㎡,2室1厅1厨1卫,西,2017-07-25,https://bj.ke.com/ershoufang/101101857514.html
珠江罗马嘉园西区,850,69547,朝阳,朝青,122.22㎡,102.57㎡,2室2厅1厨2卫,东 西,2017-08-10,https://bj.ke.com/ershoufang/101101931592.html
珠江罗马嘉园西区,780,71890,朝阳,朝青,108.5㎡,88.57㎡,2室2厅1厨1卫,西,2018-02-25,https://bj.ke.com/ershoufang/101102576650.html
珠江罗马嘉园西区,820,75577,朝阳,朝青,108.5㎡,88.57㎡,2室1厅1厨1卫,西,2018-03-10,https://bj.ke.com/ershoufang/101102633824.html
珠江罗马嘉园西区,838,75232,朝阳,朝青,111.39㎡,90.51㎡,2室1厅1厨2卫,南 北,2018-05-01,https://bj.ke.com/ershoufang/101102824637.html
逸翠园,840,96353,朝阳,朝青,87.18㎡,75.9㎡,2室1厅1厨1卫,东南,2017-06-05,https://bj.ke.com/ershoufang/101101665294.html
逸翠园,820,94059,朝阳,朝青,87.18㎡,75.9㎡,2室1厅1厨1卫,南,2017-08-03,https://bj.ke.com/ershoufang/101101900566.html
逸翠园,800,91765,朝阳,朝青,87.18㎡,75.9㎡,2室2厅1厨1卫,西南,2017-09-25,https://bj.ke.com/ershoufang/101102125126.html
逸翠园,820,94059,朝阳,朝青,87.18㎡,75.9㎡,2室1厅1厨1卫,西南,2018-03-03,https://bj.ke.com/ershoufang/101102604811.html
金隅凤麟洲,825,79958,朝阳,朝青,103.18㎡,87.96㎡,2室2厅1厨2卫,南 北,2017-03-15,https://bj.ke.com/ershoufang/101101337718.html
金隅凤麟洲,780,73329,朝阳,朝青,106.37㎡,83.34㎡,2室2厅1厨2卫,南 北,2018-03-16,https://bj.ke.com/ershoufang/101102660928.html
金隅凤麟洲,825,77139,朝阳,朝青,106.95㎡,87.14㎡,2室1厅1厨2卫,南 北,2018-03-24,https://bj.ke.com/ershoufang/101102694470.html
金隅凤麟洲,810,78504,朝阳,朝青,103.18㎡,87.96㎡,2室2厅1厨2卫,南 北,2018-03-25,https://bj.ke.com/ershoufang/101102696835.html
金隅凤麟洲,798,74137,朝阳,朝青,107.64㎡,87.7㎡,2室2厅1厨2卫,南 北,2018-03-31,https://bj.ke.com/ershoufang/101102720366.html
银谷美泉家园,719,76376,朝阳,朝青,94.14㎡,79.27㎡,2室1厅1厨1卫,南 北,2017-07-15,https://bj.ke.com/ershoufang/101101819243.html
银谷美泉家园,850,88746,朝阳,朝青,95.78㎡,80.65㎡,2室2厅1厨1卫,南 北,2018-03-22,https://bj.ke.com/ershoufang/101102683003.html
银谷美泉家园,800,72993,朝阳,朝青,109.6㎡,92.04㎡,2室1厅1厨1卫,南 北,2018-04-01,https://bj.ke.com/ershoufang/101102723713.html
银谷美泉家园,718,76068,朝阳,朝青,94.39㎡,79.27㎡,2室1厅1厨1卫,南 北,2018-07-07,https://bj.ke.com/ershoufang/101103060016.html
青年汇佳园,690,74258,朝阳,朝青,92.92㎡,73.93㎡,2室1厅1厨1卫,西南,2017-09-02,https://bj.ke.com/ershoufang/101102027267.html
青年汇佳园,710,75831,朝阳,朝青,93.63㎡,73.58㎡,2室1厅1厨1卫,东南,2017-11-25,https://bj.ke.com/ershoufang/101102338755.html
青年汇佳园,690,73226,朝阳,朝青,94.23㎡,74.05㎡,2室1厅1厨1卫,东南,2018-03-19,https://bj.ke.com/ershoufang/101102672761.html
青年汇佳园,705,76598,朝阳,朝青,92.04㎡,72.03㎡,2室1厅1厨1卫,南 西,2018-05-21,https://bj.ke.com/ershoufang/101102895172.html
青年汇佳园,690,73218,朝阳,朝青,94.24㎡,73.58㎡,2室1厅1厨1卫,东南,2018-05-25,https://bj.ke.com/ershoufang/101102908894.html
万科金阳,700,78047,朝阳,石佛营,89.69㎡,61.16㎡,2室1厅1厨1卫,南 西 北,2018-01-12,https://bj.ke.com/ershoufang/101102482698.html
东岸,700,70352,朝阳,石佛营,99.5㎡,82.3㎡,2室2厅1厨1卫,东南,2018-03-01,https://bj.ke.com/ershoufang/101102595695.html
东岸,710,69862,朝阳,石佛营,101.63㎡,81.57㎡,2室1厅1厨1卫,南,2018-06-13,https://bj.ke.com/ershoufang/101102976032.html
东岸,726,72965,朝阳,石佛营,99.5㎡,82.3㎡,2室1厅1厨1卫,东南,2018-06-17,https://bj.ke.com/ershoufang/101102988051.html
中水金海,660,57572,朝阳,石佛营,114.64㎡,92.87㎡,2室1厅1厨1卫,南,2018-05-09,https://bj.ke.com/ershoufang/101102855144.html
中水金海,650,56700,朝阳,石佛营,114.64㎡,92.87㎡,2室1厅1厨1卫,南,2018-06-27,https://bj.ke.com/ershoufang/101103024571.html
华业玫瑰郡,730,80655,朝阳,石佛营,90.51㎡,71.38㎡,2室2厅1厨1卫,东 西,2017-07-26,https://bj.ke.com/ershoufang/101101861124.html
华业玫瑰郡,730,80583,朝阳,石佛营,90.59㎡,71.44㎡,2室2厅1厨1卫,东 西,2018-01-19,https://bj.ke.com/ershoufang/101102501830.html
华业玫瑰郡,735,80752,朝阳,石佛营,91.02㎡,71.78㎡,2室1厅1厨1卫,东 西,2018-03-25,https://bj.ke.com/ershoufang/101102697336.html
华业玫瑰郡,840,79803,朝阳,石佛营,105.26㎡,83.01㎡,2室1厅1厨2卫,南 北,2018-03-31,https://bj.ke.com/ershoufang/101102717331.html
华业玫瑰郡,820,77903,朝阳,石佛营,105.26㎡,83.01㎡,2室2厅1厨2卫,南 北,2018-04-05,https://bj.ke.com/ershoufang/101102737953.html
